r_hour,Aggregate,Hot Water - Controlled$2102,Kitchen$2104,"Laundry, Fridge & Freezer$2105",Oven & Hob$2103
2014-06-08 01:00:00+00:00,0.8133551666666665,0.7298574999999999,0.0,0.0834976666666666,0.0
2014-06-08 02:00:00+00:00,0.0685791666666666,0.0,0.0,0.0685791666666666,0.0
2014-06-08 03:00:00+00:00,0.1122533333333333,0.0,0.0,0.1122533333333333,0.0
2014-06-08 04:00:00+00:00,0.1100503333333333,0.0,0.0,0.1100503333333333,0.0
2014-06-08 05:00:00+00:00,0.2820125,0.0,0.182434,0.0995785,0.0
2014-06-08 06:00:00+00:00,0.12497066666666659,0.0,0.0059811666666666,0.1189895,0.0
2014-06-08 07:00:00+00:00,0.084737,0.0,0.0,0.084737,0.0
2014-06-08 08:00:00+00:00,0.1768726666666666,0.0,0.0,0.1190933333333333,0.0577793333333333
2014-06-08 09:00:00+00:00,0.2268228333333333,0.0,0.0514015,0.0973693333333333,0.078052
2014-06-08 10:00:00+00:00,0.1516794999999999,0.0,0.0278706666666666,0.1238088333333333,0.0
2014-06-08 11:00:00+00:00,0.0736225,0.0,0.0,0.0736225,0.0
2014-06-08 12:00:00+00:00,0.2217248333333333,0.111852,0.0,0.1098728333333333,0.0
2014-06-08 13:00:00+00:00,3.153605333333333,3.086800833333333,0.0,0.0668045,0.0
2014-06-08 14:00:00+00:00,0.9758006666666668,0.8703771666666668,0.0,0.1054235,0.0
2014-06-08 15:00:00+00:00,0.0965496666666666,0.0,0.0,0.0965496666666666,0.0
2014-06-08 16:00:00+00:00,0.2149829999999999,0.0,0.1203768333333333,0.0946061666666666,0.0
2014-06-08 17:00:00+00:00,0.1392024999999999,0.0,0.0320123333333333,0.1071901666666666,0.0
2014-06-08 18:00:00+00:00,0.0637365,0.0,0.0,0.0637365,0.0
2014-06-08 19:00:00+00:00,0.2663174999999999,0.0,0.1533958333333333,0.1129216666666666,0.0
2014-06-08 20:00:00+00:00,0.1753479999999999,0.0,0.0,0.1753479999999999,0.0
2014-06-08 21:00:00+00:00,0.7016276666666665,0.0,0.0818344999999999,0.6197931666666666,0.0
2014-06-08 22:00:00+00:00,1.7230748333333334,1.5816028333333334,0.0,0.141472,0.0
2014-06-08 23:00:00+00:00,3.2356180000000005,3.0526315000000004,0.0,0.1829865,0.0
2014-06-09 00:00:00+00:00,2.7573194999999995,2.612009833333333,0.0,0.1453096666666666,0.0
2014-06-09 01:00:00+00:00,0.127417,0.0,0.0,0.127417,0.0
2014-06-09 02:00:00+00:00,0.1217825,0.0,0.0,0.1217825,0.0
2014-06-09 03:00:00+00:00,0.1233965,0.0,0.0,0.1233965,0.0
2014-06-09 04:00:00+00:00,1.230357833333333,0.0,0.0443111666666666,0.1492075,1.0368391666666663
2014-06-09 05:00:00+00:00,0.4353448333333332,0.0,0.0150996666666666,0.1211785,0.2990666666666666
2014-06-09 06:00:00+00:00,0.1367821666666666,0.0,0.0,0.1367821666666666,0.0
2014-06-09 07:00:00+00:00,0.1197793333333333,0.0,0.0,0.1197793333333333,0.0
2014-06-09 08:00:00+00:00,0.1168913333333333,0.0,0.0,0.1168913333333333,0.0
2014-06-09 09:00:00+00:00,0.0799186666666666,0.0,0.0,0.0799186666666666,0.0
2014-06-09 10:00:00+00:00,0.1213735,0.0,0.0,0.1213735,0.0
2014-06-09 11:00:00+00:00,0.1215006666666666,0.0,0.0,0.1215006666666666,0.0
2014-06-09 12:00:00+00:00,0.14011433333333329,0.0695028333333333,0.0,0.0706115,0.0
2014-06-09 13:00:00+00:00,3.156771833333333,3.049907833333333,0.0,0.106864,0.0
2014-06-09 14:00:00+00:00,1.2778036666666666,1.1942168333333332,0.0,0.0835868333333333,0.0
2014-06-09 15:00:00+00:00,0.0949328333333333,0.0,0.0,0.0949328333333333,0.0
2014-06-09 16:00:00+00:00,0.1020066666666666,0.0,0.0,0.1020066666666666,0.0
2014-06-09 17:00:00+00:00,0.0762868333333333,0.0,0.0,0.0762868333333333,0.0
